isin,Basic Materials,Consumer Discretionary,Consumer Staples,Corporate,Covered,Energy,Financials,Government,Health Care,Industrials,Real Estate,Securitised,Technology,Telecommunication,Utilities,Liquidity,Supranational,Other
LU2446383338,3.8553,9.7714,3.8772,,,,46.5762,,9.259,7.6177,5.8956,,2.0586,8.2561,2.7101,0.1228,,
LU2456436083,5.9353,22.5332,2.7172,,,3.6852,20.66,,5.6426,5.5171,1.479,,11.3007,17.4449,1.8156,,,1.2693
LU2462217071,,,,,,,,,,,,,,,,,,100.0
LU2468423459,,,,,,,,,,,,,,,,,,100.0
LU2469335298,5.8251,2.7459,1.0383,,,,43.9304,,7.8755,12.1626,21.4285,,1.6463,3.3474,,,,
LU2469335371,,6.87,3.6348,,,,19.5394,,4.6843,9.2243,4.0559,,41.2182,3.5919,4.4249,,,2.7563
LU2469335538,,,,,,,,100.0,,,,,,,,,,
LU2469335611,0.6039,1.5931,0.9492,,,,9.6842,80.363,1.9318,0.9874,,,1.4649,1.8405,,,,0.582
LU2469335884,3.7832,8.5334,4.8551,,,,54.6666,,7.5014,7.802,,,2.3219,7.2031,3.1816,,,0.1517
LU2469465822,,,,,,,,,,,,,,,,,,
LU2470620761,0.5215,1.7677,0.7375,,,,11.4766,80.1116,1.4885,1.1696,,,1.156,1.1379,,,,0.433
LU2470620845,0.5215,1.7677,0.7375,,,,11.4766,80.1116,1.4885,1.1696,,,1.156,1.1379,,,,0.433
LU2484583138,,0.89,,,,,47.12,24.72,,7.62,,,,1.08,15.9,,,2.68
LU2484583302,,0.89,,,,,47.12,24.72,,7.62,,,,1.08,15.9,,,2.68
LU2490201840,2.9054,12.8265,2.931,,,,22.1915,,8.5437,19.4372,4.565,,20.5403,6.0594,,,,
LU2491210618,2.9,6.36,8.59,,,,62.73,,4.99,9.32,,,0.47,2.45,2.09,,,0.1
LU2491211004,,,,,,,,,,,,,,,,,,
LU2504532131,,,,,,,,,,,,,,,,,,100.0
LU2504532487,,,,,,,,2.7794,,,,,,,,,,97.2206
LU2504537445,,,,,,,,,,7.0149,,,,,,,,92.9851
LU2523865991,,,,,,,,,,,,,,,,,,100.0
LU2523866379,,,,,,,,,,,,,,,,,,100.0
LU2533810276,13.7885,18.3974,17.9124,,,,,,4.1634,24.3603,,,17.2468,,3.8075,0.3236,,
LU2533810789,,,,,,,2.2315,,,,,,,,,0.1449,,97.6236
LU2533810862,,,,,,,2.2315,,,,,,,,,0.1449,,97.6236
LU2533811910,3.84,3.79,1.99,,,,66.02,,8.89,5.23,,,3.36,5.41,1.21,,,0.26
LU2533812058,3.84,3.79,1.99,,,,66.02,,8.89,5.23,,,3.36,5.41,1.21,,,0.26
LU2533812728,1.1005,2.0353,0.6686,,,,24.7742,,2.3861,1.5072,0.8984,,0.4903,2.5253,1.1207,0.461,,62.0324
LU2533812991,1.1005,2.0353,0.6686,,,,24.7742,,2.3861,1.5072,0.8984,,0.4903,2.5253,1.1207,0.461,,62.0324
LU2533813023,20.7473,13.3851,,,,,2.4649,,,33.2224,,,,,30.0426,0.1377,,
LU2533813296,9.6732,9.7199,10.5048,,,,,,1.9878,45.5516,1.898,,5.3101,,15.072,0.2827,,
LU2552296563,,,,,,,,,,,,,,,,,,100.0
LU2555926372,,,,,,,,,,,,,,,,,,
LU2555926455,,,,,,,,,,,,,,,,,,
LU2564007743,,,,,,,,,,,,,,,,,,
LU2572256662,3.6383,9.6867,3.8128,,,2.4261,27.6812,,13.6043,15.7871,,,18.4296,4.934,,,,
LU2572256746,12.9331,4.2444,6.5551,,,3.3798,19.2572,,4.12,13.7486,,,30.8656,,3.3041,,,1.5921
LU2572257124,3.4141,8.5412,4.8361,,,4.21,16.456,,9.0869,11.0252,,,30.3498,8.0667,,,,4.0139
LU2572257397,4.9559,10.2668,3.0076,,,,28.9715,,6.1303,17.6927,7.2104,,14.4612,5.6065,,,,1.6972
LU2572257470,5.25,10.4631,,,,5.3681,18.2969,,7.0081,24.7641,11.7674,,8.4252,5.0605,,,,3.5966
LU2573966905,6.68,5.46,6.34,,,3.72,22.61,0.05,2.72,6.09,,,41.4,2.26,1.93,,,0.74
LU2573967036,6.68,5.46,6.34,,,3.72,22.61,0.05,2.72,6.09,,,41.4,2.26,1.93,,,0.74
LU2581375073,2.19,5.19,9.41,,,2.39,13.67,,8.97,9.12,,,43.9,0.87,2.1,,,2.19
LU2581375156,3.7632,7.1779,6.2092,,,6.8313,26.1169,,9.5254,17.5614,1.0571,,8.4626,2.6223,4.2242,,,6.4483
LU2581375230,3.6726,14.3457,3.5767,,,1.0085,19.2331,,5.1836,24.1021,1.7744,,18.337,7.3527,1.0298,,,0.3838
LU2606055775,0.5215,1.7677,0.7375,,,,11.4766,80.1116,1.4885,1.1696,,,1.156,1.1379,,,,0.433
LU2606231335,,,,,,,,,,,,,,,,,,100.0
LU2608817958,4.2546,7.1345,9.3533,,,,21.5093,,14.8361,20.511,,,11.3879,3.2828,5.2753,,,2.4552
LU2611731667,15.3726,18.8812,,,,,9.9848,,4.7342,26.5212,5.8017,,13.6943,5.01,,,,
LU2611731741,10.3157,23.5984,3.2016,,,,21.1916,,,18.6594,3.846,,,,19.1874,,,
LU2611731824,100.0,,,,,,,,,,,,,,,,,
LU2611732046,4.503,6.3455,1.0262,,,,21.8194,,6.483,33.9017,,,14.8605,5.8186,4.4684,,,0.7737
LU2611732129,5.539,9.5871,1.5383,,,,20.5667,,8.3181,28.8983,,,13.5735,6.9281,3.9926,,,1.0583
LU2611732475,3.6481,10.0552,6.7792,,,2.9835,6.3927,,12.6482,32.4388,,,16.6378,5.7639,,,,2.6525
LU2611732558,,8.1203,3.8954,,,5.5049,53.8228,,2.821,12.3689,,,,5.6705,7.7961,,,
LU2611732632,7.1593,7.85,10.8579,,,,25.9592,,30.8241,15.2123,,,0.8742,1.2629,,,,
LU2611732806,,,,,,,,100.0,,,,,,,,,,
LU2616774076,1.95,8.76,2.33,,,,38.41,,15.53,3.7,,,17.18,8.1,1.37,,,2.68
LU2616776444,1.95,8.76,2.33,,,,38.41,,15.53,3.7,,,17.18,8.1,1.37,,,2.68
LU2621112452,,6.5568,5.5743,,,8.0443,32.8551,,13.3363,4.9126,,,9.588,11.8726,5.2197,,,2.0405
LU2641054122,,,,,,,,,,3.0977,,,,,,,,96.9023
LU2641054551,,,,,,,,,,7.2212,,,,,,,,92.7788
LU2641925016,2.7636,7.8561,3.3319,,,,17.7152,,14.2127,12.0765,5.2376,,30.1439,4.117,2.4674,0.0762,,0.0018
LU2655993207,3.4141,8.5412,4.8361,,,4.21,16.456,,9.0869,11.0252,,,30.3498,8.0667,,,,4.0139
LU2662649412,,,,,,,,,,,,,,,,,,100.0
LU2662649503,,,,,,,,,,,,,,,,,,100.0
LU2662649685,,,,,,,,,,,,,,,,,,100.0
LU2668197069,2.9054,12.8265,2.931,,,,22.1915,,8.5437,19.4372,4.565,,20.5403,6.0594,,,,
LU2673522830,4.87,9.91,4.33,,,,51.19,,6.3,10.44,,,4.47,5.65,2.84,,,
LU2673522913,3.54,9.08,7.9,,,0.12,43.2,,8.57,12.21,,,5.01,6.49,3.88,,,
LU2673523051,4.41,5.54,7.15,,,0.49,54.77,,4.33,8.13,,,3.01,8.9,3.26,,,
LU2673523135,5.33,10.04,7.52,,,0.27,43.54,,7.44,11.74,,,5.8,5.32,3.0,,,
LU2673523218,4.87,9.91,4.33,,,,51.19,,6.3,10.44,,,4.47,5.65,2.84,,,
LU2673523309,3.54,9.08,7.9,,,0.12,43.2,,8.57,12.21,,,5.01,6.49,3.88,,,
LU2673523481,5.33,10.04,7.52,,,0.27,43.54,,7.44,11.74,,,5.8,5.32,3.0,,,
LU2673523564,4.41,5.54,7.15,,,0.49,54.77,,4.33,8.13,,,3.01,8.9,3.26,,,
LU2675291913,6.68,5.46,6.34,,,3.72,22.61,0.05,2.72,6.09,,,41.4,2.26,1.93,,,0.74
LU2678230652,4.9181,5.7727,7.3472,,,3.2447,27.1602,,12.9313,18.6747,,,9.713,,5.4981,,,4.74
LU2679277744,,,,,,,,,,,,,,,,,,
LU2697596745,4.17,7.81,4.79,,,,45.89,,9.58,10.94,,,2.4,5.24,7.85,,,1.33
LU2697596828,4.17,7.81,4.79,,,,45.89,,9.58,10.94,,,2.4,5.24,7.85,,,1.33
LU2697597552,,,,,,,,100.0,,,,,,,,,,
LU2697597719,,,,,,,,100.0,,,,,,,,,,
LU2742532745,4.2637,9.1501,3.6244,,,,36.428,,9.0157,5.5157,4.5157,,1.8502,17.3019,6.3936,1.941,,
LU2742532828,4.2637,9.1501,3.6244,,,,36.428,,9.0157,5.5157,4.5157,,1.8502,17.3019,6.3936,1.941,,
LU2742533552,,,,,,,,100.0,,,,,,,,,,
LU2742533636,,,,,,,,100.0,,,,,,,,,,
LU2755521270,16.61,6.2873,2.9582,,,2.8448,45.3386,,3.9509,9.1239,6.5594,,0.5582,2.2085,3.3484,,,0.2118
LU2777377875,1.4771,5.7461,13.9281,,,,25.9898,,15.4662,16.0257,2.3957,,11.5871,2.4996,4.2853,0.6031,,-0.0039
LU2780870932,1.2424,9.1484,5.1637,,,,58.1196,,9.3574,5.9546,,,6.5924,3.2562,1.1652,,,
LU2780871237,1.2424,9.1484,5.1637,,,,58.1196,,9.3574,5.9546,,,6.5924,3.2562,1.1652,,,
LU2780871310,,,,,,,,100.0,,,,,,,,,,
LU2780871401,,,,,,,,100.0,,,,,,,,,,
LU2780871666,,,,,,,,100.0,,,,,,,,,,
LU2780871823,,,,,,,,100.0,,,,,,,,,,
LU2780872128,,,,,,,,100.0,,,,,,,,,,
LU2785470191,,,,,,,,,,,,,,,,,,
LU2788421340,21.81,4.65,3.05,,,2.09,7.66,,8.13,16.87,,,32.16,,2.76,,,0.82
LU2798197641,3.8904,9.9714,7.1089,,,3.1313,43.8672,,6.3047,7.7883,,,,7.3911,8.6613,,,1.8855
LU2800573128,3.3071,14.4613,2.8289,,,0.4938,20.7678,,5.9402,24.1251,2.1662,,17.9929,7.0817,,0.3512,,0.4839
LU2807512947,7.45,6.53,7.61,,,5.89,30.2,,8.64,15.85,,,10.71,2.45,3.4,,,1.29
LU2807513085,7.45,6.53,7.61,,,5.89,30.2,,8.64,15.85,,,10.71,2.45,3.4,,,1.29
LU2807513168,7.45,6.53,7.61,,,5.89,30.2,,8.64,15.85,,,10.71,2.45,3.4,,,1.29
LU2809864296,6.21,11.09,6.17,,,0.33,44.88,,8.01,11.0,,,3.12,5.49,3.7,,,
LU2809864452,5.11,6.5,3.52,,,,49.29,,7.92,9.22,,,3.38,10.04,5.04,,,
LU2809864619,5.86,3.95,7.62,,,0.89,45.68,,6.58,11.06,,,5.09,8.06,5.21,,,
LU2810185665,3.8,11.12,5.93,,,,49.46,,8.41,11.26,,,2.67,4.07,3.27,,,
LU2823895250,0.13,0.98,0.37,,,,15.64,65.99,1.96,0.33,,,2.65,1.54,0.21,,,10.2
LU2823895763,6.15,11.76,9.36,,,,30.03,,9.55,16.73,,,3.87,5.02,6.41,,,1.12
LU2823895847,6.15,11.76,9.36,,,,30.03,,9.55,16.73,,,3.87,5.02,6.41,,,1.12
LU2823896738,2.63,10.04,9.9,,,0.33,39.97,,8.45,10.41,,,3.12,6.36,7.63,,,1.17
LU2823896811,2.63,10.04,9.9,,,0.33,39.97,,8.45,10.41,,,3.12,6.36,7.63,,,1.17
LU2825556892,,,,,,,,,,,,,,,,,,
LU2859297330,9.9575,16.6614,1.9346,,,1.2088,,,21.4523,25.0763,,,18.7504,3.3541,1.5136,,,0.091
LU2859392081,2.3346,11.6042,5.758,,,,19.2734,,10.2729,8.4787,0.2823,,29.0671,10.8606,1.7055,,,0.3626
LU2868143954,1.6476,,,,,2.4914,1.3875,,,0.459,,,,,0.6203,2.0781,,91.3162
LU2868144093,1.6476,,,,,2.4914,1.3875,,,0.459,,,,,0.6203,2.0781,,91.3162
LU2872291278,,,,,,,,100.0,,,,,,,,,,
LU2872291435,,,,,,,,100.0,,,,,,,,,,
LU2872291781,,,,,,,,100.0,,,,,,,,,,
LU2872291948,,,,,,,,,,,,,,,,,,
LU2872292086,,,,,,,,,,,,,,,,,,
LU2872292169,,,,,,,,,,,,,,,,,,
LU2872292243,,,,,,,,,,,,,,,,,,
LU2873560481,4.9181,5.7727,7.3472,,,3.2447,27.1602,,12.9313,18.6747,,,9.713,,5.4981,,,4.74
LU2873560564,5.7721,6.469,7.7289,,,5.7124,26.5019,,11.8584,18.8346,,,8.7172,,4.5781,,,3.8274
LU2880762781,,,,,,,98.19,,,,,,,,,,,1.81
LU2880762948,,,,,,,98.19,,,,,,,,,,,1.81
LU2881684745,4.266,6.5532,7.8785,,,,28.458,,14.6075,17.5805,1.4777,,10.6178,3.4207,6.0857,-0.9444,,-0.0013
LU2891727930,,,,,,,,100.0,,,,,,,,,,
LU2891728078,,,,,,,,100.0,,,,,,,,,,
LU2895488661,,,,,,,,,,,,,,,,,,
LU2898088419,,,,,,,,,,,,,,,,,,
LU2903252349,4.1,5.65,8.39,,,3.41,18.94,0.09,8.27,10.44,,,35.57,1.42,2.41,,,1.32
LU2914157412,3.6986,14.4112,3.6174,,,,19.0551,,5.2372,24.4547,1.8058,,18.2356,7.4253,,,,2.0592
LU2914558916,,0.1797,,,,,,,,,99.9934,,,,,-0.1778,,0.0047
LU2924149862,,,,,,,,99.7483,,,,,,,,,,0.2517
LU2924150019,2.99,6.17,5.64,,,5.23,42.78,0.04,6.92,8.75,,,6.69,5.15,9.61,,,0.03
LU2924150282,,,,,,,,100.0,,,,,,,,,,
LU2928641757,2.5491,0.2017,0.6507,,,,12.4376,,0.6067,1.4641,,,80.6935,1.2561,,,,0.1405
LU2932780914,0.6831,9.7433,5.8666,,,,34.8639,,7.3987,15.1829,,,17.5026,4.1679,3.9279,,,0.6631
LU2941599081,,,,,,,,,,,,,,,,,,
LU2941599164,,,,,,,,,,,,,,,,,,
LU2941599248,,,,,,,,,,,,,,,,,,
LU2941599594,,,,,,,,,,,,,,,,,,
LU2941599834,,,,,,,,,,,,,,,,,,
LU2951555403,,,,,,,,,,,,,,,,,,
LU2951555585,,,,,,,,,,,,,,,,,,
LU2970735911,12.1736,27.9165,5.1303,,,,9.4733,,7.8404,11.5174,,,5.8397,15.0952,3.8942,,,1.1195
LU2976311444,,,,,,,,,,,,,,,,,,
LU2976312335,,,,,,,,,,,,,,,,,,
LU2976313655,,,,,,,,,,,,,,,,,,
LU2976313812,,,,,,,,,,,,,,,,,,
LU2976314208,,,,,,,,,,,,,,,,,,
LU2976314463,,,,,,,,,,,,,,,,,,
LU2976314620,,,,,,,,,,,,,,,,,,
LU2976315601,,,,,,,,,,,,,,,,,,
LU2976315866,,,,,,,,,,,,,,,,,,
LU2976318613,,,,,,,,,,,,,,,,,,
LU2976318886,,,,,,,,,,,,,,,,,,
LU2976319009,,,,,,,,,,,,,,,,,,
LU2976320437,,,,,,,,,,,,,,,,,,
LU2976320601,,,,,,,,,,,,,,,,,,
LU2976320866,,,,,,,,,,,,,,,,,,
LU2976321328,,,,,,,,,,,,,,,,,,
LU2977964027,,,,,,,,99.7483,,,,,,,,,,0.2517
LU2977996904,,,,,,,,100.0,,,,,,,,,,
LU2977997118,3.8904,9.9714,7.1089,,,3.1313,43.8672,,6.3047,7.7883,,,,7.3911,8.6613,,,1.8855
LU2977997209,3.8904,9.9714,7.1089,,,3.1313,43.8672,,6.3047,7.7883,,,,7.3911,8.6613,,,1.8855
LU2977997381,,6.5568,5.5743,,,8.0443,32.8551,,13.3363,4.9126,,,9.588,11.8726,5.2197,,,2.0405
LU2991918421,5.1073,8.9758,6.4569,,,,15.97,,13.0083,15.9289,5.4976,,14.8054,,5.806,,,8.4439
LU2993390504,1.8274,9.1396,4.5041,,,,12.2915,,9.2823,8.3113,1.8018,,37.8697,9.4992,1.9839,0.0089,,3.4803
LU2993390686,1.8274,9.1396,4.5041,,,,12.2915,,9.2823,8.3113,1.8018,,37.8697,9.4992,1.9839,0.0089,,3.4803
LU2993390769,1.8274,9.1396,4.5041,,,,12.2915,,9.2823,8.3113,1.8018,,37.8697,9.4992,1.9839,0.0089,,3.4803
LU2993390843,1.8274,9.1396,4.5041,,,,12.2915,,9.2823,8.3113,1.8018,,37.8697,9.4992,1.9839,0.0089,,3.4803
LU2993392898,,,,,,,,100.0,,,,,,,,,,
LU2993394241,6.52,12.25,8.95,,,1.35,31.24,2.29,1.3,16.5,,,3.85,9.13,5.9,,,0.74
LU2993397939,1.13,13.79,3.12,,,,36.45,3.75,9.94,13.42,,,13.25,0.2,4.04,,,0.91
LU2993401392,16.45,35.11,2.35,,,3.76,2.7,1.34,3.29,13.29,,,13.66,6.11,0.5,,,1.44
LU2993402101,3.0762,7.2342,8.904,,,7.6667,26.4068,,12.5086,17.4438,,,8.2838,3.2847,3.9189,0.8668,,0.4054
LU2994520851,,,,,,,,,,,,,,,,,,
LU2994520935,,,,,,,,,,,,,,,,,,
LU2994521073,,,,,,,,,,,,,,,,,,
LU2994521669,,,,,,,,,,,,,,,,,,
LU2996613266,2.99,6.17,5.64,,,5.23,42.78,0.04,6.92,8.75,,,6.69,5.15,9.61,,,0.03
LU2997383372,2.21,5.32,8.96,,,2.3,14.05,,9.01,8.97,,,44.88,0.85,2.18,,,1.38
LU3003218016,,,,,,,,96.6415,,,,,,,,,,3.3585
LU3003218107,,,,,,,,96.6415,,,,,,,,,,3.3585
LU3003218446,,,,,,,,,,,,,,,,,,100.0
LU3019781460,,,,,,,,100.0,,,,,,,,,,
LU3025345516,,,,,,,,,,,,,,,,,,
LU3025345789,,,,,,,,,,,,,,,,,,
LU3025346910,,,,,,,,,,,,,,,,,,
LU3028243122,,,,,,,,,,,,,,,,,,
LU3028243478,,,,,,,,,,,,,,,,,,
LU3028243981,,,,,,,,,,,,,,,,,,
LU3035799587,,,,,,,,,,,,,,,,,,
LU3038520774,,,,,,,,,,99.4478,,,0.5522,,,,,
LU3046359165,3.5926,9.1075,5.2422,,,,58.316,,6.0241,7.3505,,,2.4672,5.5214,2.1961,,,0.1824
LU3046617984,5.93,6.09,9.19,,,5.39,26.13,,12.86,17.48,,,10.02,2.17,4.55,,,0.19
LU3046618362,,,,,,,,,,,,,,,,,,
LU3046618446,,,,,,,,,,,,,,,,,,
LU3047998896,,,,,,,,,,97.0155,,,2.988,,,-0.0035,,
LU3047998979,,,,,,,,,,97.0155,,,2.988,,,-0.0035,,
LU3053349364,,,,,,,,,,,,,,,,,,
LU3053349448,,,,,,,,,,,,,,,,,,
LU3053350610,2.41,7.62,6.55,,,2.11,12.97,,10.38,9.14,,,46.37,1.31,0.96,,,0.18
LU3053351261,,,,,,,,,,,,,,,,,,
LU3053352152,,,,,,,,,,,,,,,,,,
LU3061478973,,,,,,,,,,96.3786,,,2.7442,0.8679,,,,0.0092
LU3065084744,,,,,,,97.62,,,,,,,,,,,2.38
LU3065087333,,,,,,,97.62,,,,,,,,,,,2.38
LU3065094974,,,,,,,97.62,,,,,,,,,,,2.38
LU3075459852,,,,,,,,,,,,,,,,,,
LU3078637314,5.16,7.99,5.87,,,4.09,27.67,0.05,4.78,20.11,,,15.03,2.57,6.12,,,0.57
LU3078637405,3.76,5.71,8.7,,,3.29,18.69,,9.25,11.12,,,34.52,1.35,2.55,,,1.06
LU3078637660,3.76,5.71,8.7,,,3.29,18.69,,9.25,11.12,,,34.52,1.35,2.55,,,1.06
LU3079566835,,,,,,0.97,12.61,79.85,,1.91,,,,,2.89,,,1.78
LU3079566918,,,,,,0.97,12.61,79.85,,1.91,,,,,2.89,,,1.78
LU3079567056,,,,,,,6.12,81.15,,0.76,,,,,0.15,,,11.82
LU3079567130,,,,,,,6.12,81.15,,0.76,,,,,0.15,,,11.82
LU3086262709,,,,,,,,,,,,,,,,,,
LU3086264317,6.3888,4.0189,2.6666,,,3.3921,19.3566,,1.9378,6.7417,,,49.7824,3.0002,1.8806,0.0005,,0.8339
LU3086265710,3.7637,8.6959,4.6333,,,4.0035,16.8319,,8.4735,10.5703,,,31.4608,7.7043,2.3307,0.0102,,1.5219
LU3086267096,,,,,,,,99.94,,,,,,,,,,0.06
LU3086268227,2.3072,6.7071,4.8744,,,,29.1687,,7.766,18.0943,1.3335,,16.7754,4.519,8.3767,0.078,,-0.0003
LU3086268573,5.5287,6.2909,8.2745,,,4.951,25.7162,,12.7023,18.7174,,,8.9873,3.2642,4.6919,0.2751,,0.6006
LU3086269894,3.8716,15.1385,3.6962,,,,19.1666,,5.4321,24.5406,1.7587,,17.673,6.6616,0.9744,0.139,,0.9476
LU3086271106,3.4225,8.7874,4.896,,,4.0799,16.4712,,9.2525,11.1193,,,30.0444,7.9238,2.3943,0.0112,,1.5973
LU3086271288,3.4225,8.7874,4.896,,,4.0799,16.4712,,9.2525,11.1193,,,30.0444,7.9238,2.3943,0.0112,,1.5973
LU3086272419,,,,,,,,100.0,,,,,,,,,,
LU3086273813,6.2875,8.0182,2.6904,,,3.4379,19.4995,,2.7109,6.5095,,,41.9399,6.0797,1.8597,0.0028,,0.9641
LU3086388124,4.9683,5.415,4.904,,,,29.134,,13.8304,19.9336,,,10.6251,3.6762,5.0486,,,2.4648
LU3093383670,,,,,,,,,,,,,,,,,,
LU3098954871,,,,,,,,,,,,,,,,,,
LU3104524593,5.9519,9.696,3.1893,,,5.3111,15.0773,,10.5048,23.8624,6.9843,,14.8193,,,,,4.6035
LU3116008346,,,,,,,,,,,,,,,,,,100.0
LU3116008429,,,,,,,,,,,,,,,,,,100.0
LU3116008692,,,,,,,,,,,,,,,,,,100.0
LU3116008775,,,,,,,,,,,,,,,,,,100.0
LU3119430067,,,,,,,,,,3.3387,,,,,,,,96.6613
LU3119430141,,,,,,,,,,,,,,,,,,100.0
LU3119430224,,,,,,,,,,5.3889,,,,,,,,94.6111
LU3119430497,,,,,,,,,,5.2807,,,,,,,,94.7193
LU3119430570,,,,,,,,,,17.8935,,,,,,,,82.1065
LU3120976132,,,,,,,,100.0,,,,,,,,,,
LU3121015138,4.04,6.98,4.1,,,5.24,32.49,,7.36,16.63,,,14.5,3.35,5.32,,,
LU3121015211,5.77,5.48,6.34,,,3.45,22.47,,2.78,6.95,,,42.48,2.63,1.67,,,
LU3121015302,5.65,4.45,6.54,,,2.32,23.35,,2.85,6.97,,,41.71,3.72,2.38,,,0.07
LU3121015484,8.02,11.62,3.74,,,6.91,26.23,0.51,6.23,27.85,,,4.91,0.98,2.81,,,0.19
LU3121015567,6.64,5.35,9.16,,,5.21,26.91,,12.62,17.46,,,10.07,2.28,4.28,,,0.02
LU3121015641,3.47,5.02,9.61,,,3.42,18.78,,9.06,10.96,,,35.03,1.47,2.31,,,0.87
LU3122198321,0.95,3.76,4.25,,,0.92,50.97,0.05,1.82,12.39,,,2.29,5.76,16.43,,,0.41
LU3123443510,2.05,,0.47,,,7.63,33.39,37.66,,8.9,,,,1.88,8.04,,,
LU3138596492,,,,,,,,99.79,,,,,,,,,,0.21
LU3138596575,,,,,,,,,,,,,,,,,,
LU3142893745,,,,,,,,,,,,,,,,,,
LU3146950038,,,,,,,,,,,,,,,3.3572,,,96.6428
LU3152892546,5.86,9.12,5.32,,,,50.64,,6.65,4.78,,,1.65,13.47,2.5,,,
LU3152892629,4.41,5.91,4.75,,,,47.71,,6.07,11.93,,,1.44,11.85,5.93,,,
LU3168133059,,,,,,,,,,,,,,,,,,
LU3173209654,3.4225,8.7874,4.896,,,4.0799,16.4712,,9.2525,11.1193,,,30.0444,7.9238,2.3943,0.0112,,1.5973
LU3178805456,,,,,,,2.17,,,0.14,,,,,0.08,,,97.61
LU3180074463,4.0319,,7.65,,,4.4012,11.4959,,7.9421,31.8719,,,23.7379,2.8009,6.0682,,,
LU3206575048,11.3862,28.5772,5.2492,,,,9.0136,,9.1669,11.3153,,,4.9323,15.6083,3.6064,,,1.1447
LU3206582846,3.4141,8.5412,4.8361,,,4.21,16.456,,9.0869,11.0252,,,30.3498,8.0667,,,,4.0139
LU3206582929,3.4141,8.5412,4.8361,,,4.21,16.456,,9.0869,11.0252,,,30.3498,8.0667,,,,4.0139
LU3206583067,4.503,6.3455,1.0262,,,,21.8194,,6.483,33.9017,,,14.8605,5.8186,4.4684,,,0.7737
LU3206583901,12.9331,4.2444,6.5551,,,3.3798,19.2572,,4.12,13.7486,,,30.8656,,3.3041,,,1.5921
LU3215527659,7.5325,7.639,6.0915,,,5.4136,27.9873,,8.8909,17.6725,,,9.9897,3.5348,3.5522,0.3051,,1.391
LU3215529275,,,,,,,,100.0,,,,,,,,,,
LU3215530521,,,,,,,,100.0,,,,,,,,,,
LU3215533467,13.026,4.2199,6.4249,,,3.3389,18.9195,,4.104,13.7755,,,31.4303,1.1555,3.2085,0.0061,,0.391
LU3215536486,4.0485,8.0159,5.2884,,,3.8919,27.1369,,5.8544,19.7902,,,15.2999,3.4478,6.5261,0.1346,,0.5655
LU3215538003,,,,,,,,100.0,,,,,,,,,,
LU3215539589,,,,,,,,100.0,,,,,,,,,,
LU3231307524,-67.116,-179.0093,-127.9583,,,-56.9705,,92.8588,-106.2644,-143.7889,,,-32.6303,-135.961,,,,856.8399
LU3238224508,0.61,1.04,1.04,,,1.11,17.27,63.23,1.15,1.75,,,1.11,0.9,1.97,,,8.82
LU3243907741,3.7637,8.6959,4.6333,,,4.0035,16.8319,,8.4735,10.5703,,,31.4608,7.7043,2.3307,0.0102,,1.5219
LU3243965608,,,,,,,,,,,,,,,,,,
LU3243965780,,,,,,,,,,,,,,,,,,
LU3250315499,0.13,0.98,0.37,,,,15.64,65.99,1.96,0.33,,,2.65,1.54,0.21,,,10.2
LU3254330437,,,,,,,,100.0,,,,,,,,,,
LU3254330601,,,,,,,,100.0,,,,,,,,,,
LU3254343414,,,,,,,,,,,,,,,,,,100.0
LU3254394912,5.39,10.46,7.46,,,0.93,21.33,,5.33,19.74,,,21.49,4.78,1.04,,,2.06
LU3254395307,5.96,5.94,8.98,,,5.59,26.08,,12.4,17.72,,,9.81,2.12,4.5,,,0.9
LU3256186639,7.5325,7.639,6.0915,,,5.4136,27.9873,,8.8909,17.6725,,,9.9897,3.5348,3.5522,0.3051,,1.391
LU3256186803,13.026,4.2199,6.4249,,,3.3389,18.9195,,4.104,13.7755,,,31.4303,1.1555,3.2085,0.0061,,0.391
LU3257630437,6.2875,8.0182,2.6904,,,3.4379,19.4995,,2.7109,6.5095,,,41.9399,6.0797,1.8597,0.0028,,0.9641
LU3257630510,6.3888,4.0189,2.6666,,,3.3921,19.3566,,1.9378,6.7417,,,49.7824,3.0002,1.8806,0.0005,,0.8339
LU3277835305,8.9207,31.5848,2.2219,,,,15.682,,3.8722,12.6008,,,1.6307,18.325,4.1294,,,1.0325
LU3281687312,,,,,,,,,,,,,,,,,,
LU3281687668,,,,,,,,,,,,,,,,,,
LU3281687825,,,,,,,,,,,,,,,,,,
LU3281688120,,,,,,,,,,,,,,,,,,
LU3281688476,,,,,,,,,,,,,,,,,,
LU3281688633,,,,,,,,,,,,,,,,,,
LU3281688807,,,,,,,,,,,,,,,,,,
LU3284391318,,,,,,,,,,,,,,,,,,100.0
LU3299677271,,,,,,,,,,,,,,,,,,
LU3299677438,,,,,,,,,,,,,,,,,,
LU3299677511,,,,,,,,99.6623,,,,,,,,,,0.3377
LU3307214216,6.9387,7.1778,5.5192,,,4.856,29.9059,,8.8273,17.3957,,,10.3489,3.6664,3.4748,0.2721,,1.617
LU3307215619,,18.8249,8.2867,,,3.8698,9.0798,,7.1183,,,,37.5176,6.0456,,9.2572,,
LU3307215700,,18.8249,8.2867,,,3.8698,9.0798,,7.1183,,,,37.5176,6.0456,,9.2572,,
LU3307218399,,,,,,,,,,,,,,,,,,
LU3307219520,4.6039,5.4982,8.1706,,,,10.1227,,27.5601,,,,32.3232,4.4269,,7.2944,,
